model,year,price,mileage,engineSize,Make
50,2010,2950,70000,1.4,2
51,2011,3495,102000,1.6,2
50,2017,12250,17133,1.0,2
50,2018,9695,16110,1.1,2
51,2017,11000,23500,1.0,2
51,2018,13500,11382,1.0,2
50,2017,9495,30600,1.0,2
64,2012,5495,57000,1.2,2
50,2016,9999,34300,1.0,2
50,2017,8499,47000,1.2,2
50,2014,6999,50000,1.0,2
53,2011,7499,56000,2.5,2
50,2016,7499,35000,1.5,2
51,2018,19000,16000,2.0,2
50,2017,8990,25655,1.0,2
50,2011,5395,44000,1.2,2
60,2017,9295,1000,1.0,2
50,2014,7390,17014,1.0,2
60,2013,6490,56650,1.0,2
51,2011,5490,68274,1.6,2
64,2010,3690,61575,1.2,2
53,2013,12495,29900,2.0,2
50,2016,6995,32000,1.0,2
50,2016,6995,33000,1.0,2
56,2017,15695,36000,2.0,2
50,2015,7495,24000,1.6,2
53,2015,13495,35000,2.0,2
51,2017,9995,51000,1.5,2
61,2017,21995,23400,2.0,2
50,2017,8995,22000,1.6,2
53,2014,10495,29989,2.0,2
51,2017,10490,37000,1.5,2
50,2014,8490,55000,1.6,2
51,2014,6495,52871,1.0,2
67,2015,8995,94000,1.6,2
50,2009,2750,98000,1.2,2
53,2017,14400,21503,2.0,2
50,2008,2175,95000,1.4,2
50,2008,2250,61000,1.2,2
50,2008,1999,90000,1.4,2
50,2006,2275,45000,1.2,2
50,2008,1799,103000,1.2,2
50,2008,2499,83000,1.6,2
51,2008,2375,89000,1.6,2
50,2015,7695,29000,1.6,2
53,2017,15995,27000,2.0,2
50,2017,11900,22422,1.0,2
53,2019,13695,2047,1.5,2
50,2018,14995,15000,1.0,2
50,2016,5995,22000,1.2,2
63,2016,9975,30848,1.0,2
50,2016,7438,42701,1.2,2
55,2011,5990,72958,1.6,2
50,2017,11890,12490,1.0,2
51,2012,5490,93591,2.0,2
50,2014,6990,23356,1.0,2
53,2013,7995,112000,2.0,2
50,2014,4995,44000,1.0,2
53,2013,8295,68000,2.0,2
51,2014,5995,89000,2.0,2
50,2017,6995,17000,1.5,2
51,2015,7995,51000,1.0,2
51,2016,9995,48000,1.5,2
51,2011,5495,77000,1.6,2
51,2015,9995,22000,1.0,2
68,2008,2750,66000,1.6,2
64,2008,850,77000,1.3,2
51,2010,2725,95000,1.6,2
51,2010,2645,105000,1.6,2
55,2006,1775,91000,1.6,2
51,2009,3350,52000,1.6,2
50,2004,999,111000,1.2,2
51,2009,1999,109000,1.8,2
55,2008,1999,97000,1.8,2
50,2014,7495,41000,1.0,2
53,2017,16500,18600,2.0,2
64,2017,7000,32082,1.2,2
50,2019,12000,2317,1.1,2
50,2019,12000,5517,1.1,2
54,2017,10500,32176,1.0,2
54,2018,14500,7692,1.5,2
50,2018,11000,17311,1.0,2
51,2005,1449,101000,1.6,2
51,2019,22000,4855,2.0,2
50,2019,16000,3571,1.0,2
53,2019,17000,12209,1.5,2
64,2019,9000,6000,1.2,2
50,2015,7000,49142,1.2,2
64,2018,9000,10437,1.2,2
64,2017,8000,19599,1.2,2
64,2018,9500,10691,1.2,2
50,2017,8500,30114,1.1,2
51,2018,11000,48961,1.0,2
50,2017,9500,37463,1.0,2
50,2016,10000,11964,1.0,2
51,2019,16000,5367,1.0,2
56,2016,11000,50432,1.5,2
53,2019,19500,9396,2.0,2
51,2016,10000,19785,1.0,2
64,2017,8000,12950,1.2,2
50,2018,9600,34506,1.0,2
50,2017,10000,31119,1.0,2
50,2017,9500,31467,1.0,2
50,2016,8000,24408,1.0,2
50,2018,9000,49015,1.0,2
54,2017,10300,22999,1.0,2
50,2007,1695,103000,1.4,2
51,2018,14500,22587,1.0,2
64,2015,3990,55000,1.2,2
55,2010,2500,99000,1.8,2
50,2012,3500,85000,1.4,2
50,2015,5500,34000,1.2,2
51,2012,5000,76000,1.0,2
50,2020,14000,13,1.0,2
50,2020,14000,9,1.0,2
50,2020,14000,10,1.0,2
50,2009,2595,80000,1.2,2
50,2014,7000,47000,1.6,2
64,2019,10000,6596,1.2,2
54,2017,8995,30000,1.5,2
50,2016,7495,28315,1.0,2
56,2016,8495,87400,2.0,2
50,2018,10995,36000,1.0,2
50,2017,6995,21000,1.2,2
56,2015,7495,82535,2.0,2
59,2008,4890,106000,2.3,2
55,2011,4195,83961,1.6,2
51,2011,4195,62506,1.6,2
51,2015,6494,53844,1.0,2
51,2015,6495,53844,1.0,2
51,2017,9750,15354,1.0,2
51,2005,795,71214,1.6,2
51,2009,3895,60190,1.6,2
60,2013,5995,43000,1.0,2
53,2017,17450,30395,2.0,2
68,2009,2890,44000,1.6,2
56,2008,3890,70000,2.3,2
55,2010,3650,88000,1.6,2
65,2012,6490,114000,2.0,2
51,2011,4490,89000,1.6,2
59,2015,13990,18000,2.0,2
55,2009,2280,89000,1.6,2
65,2010,4490,114000,2.0,2
55,2013,5880,62000,2.0,2
50,2018,10640,30000,1.0,2
51,2007,1450,100100,1.6,2
51,2012,5400,56000,1.0,2
56,2009,4250,15000,2.0,2
51,2008,2900,75800,1.6,2
50,2010,3200,68700,1.4,2
68,2004,1500,59300,1.4,2
56,2009,3800,89000,2.0,2
51,2017,10000,14790,1.0,2
51,2017,10600,10021,1.0,2
50,2018,12400,20396,1.0,2
51,2017,9700,10190,1.0,2
51,2016,8200,47021,1.0,2
50,2018,12300,31372,1.0,2
50,2018,11400,27839,1.0,2
61,2017,20000,19039,2.0,2
50,2018,10500,36238,1.0,2
50,2016,10000,3840,1.0,2
51,2012,4170,115000,1.6,2
56,2009,2790,114000,2.0,2
50,2018,10800,38035,1.0,2
50,2018,11070,32790,1.0,2
50,2013,6250,20930,1.2,2
50,2017,8200,15231,1.5,2
57,2019,10700,1798,1.2,2
51,2018,13000,11913,1.0,2
60,2015,6700,34000,1.4,2
50,2017,9000,17988,1.0,2
50,2018,10500,30628,1.0,2
53,2015,9999,48861,2.0,2
51,2017,9900,35500,1.5,2
53,2016,11300,29439,2.0,2
51,2015,10200,66486,2.0,2
51,2016,10500,31481,1.5,2
51,2015,6295,77000,1.5,2
50,2010,2690,109000,1.6,2
56,2010,2890,108000,1.8,2
50,2015,4690,63000,1.2,2
61,2016,19400,42093,2.0,2
50,2018,10500,29740,1.0,2
50,2018,10500,33760,1.0,2
50,2017,9000,31640,1.5,2
50,2016,7300,48118,1.0,2
56,2015,13800,19470,2.0,2
51,2015,7000,78533,1.5,2
51,2009,2400,92000,1.6,2
51,2018,11400,26656,1.0,2
51,2017,13000,23670,1.5,2
50,2018,8700,29308,1.0,2
50,2018,8900,53503,1.0,2
53,2017,13950,28586,2.0,2
53,2017,12500,24401,1.5,2
50,2017,9500,8770,1.0,2
53,2017,12900,49389,1.5,2
51,2015,7700,55952,1.5,2
51,2017,9800,40166,1.0,2
50,2015,6800,35416,1.2,2
51,2017,11500,27348,1.5,2
50,2017,8700,27725,1.0,2
50,2014,9500,29063,1.6,2
50,2017,8500,47311,1.0,2
50,2018,9100,55717,1.5,2
53,2015,8500,49542,2.0,2
51,2015,9500,30292,1.6,2
50,2018,10500,30012,1.0,2
53,2017,15000,53950,1.5,2
51,2017,9800,24500,1.0,2
53,2017,17200,23523,2.0,2
64,2011,2995,76000,1.2,2
51,2017,11250,23156,1.0,2
51,2017,9600,41947,1.5,2
50,2018,10500,30721,1.0,2
59,2017,18300,33219,2.0,2
54,2017,10500,9960,1.5,2
50,2017,11500,22200,1.0,2
61,2016,15000,52368,2.0,2
51,2008,2499,115000,2.0,2
51,2011,6288,46000,1.6,2
50,2016,8499,29000,1.2,2
54,2018,11599,19000,1.0,2
50,2015,7688,28000,1.0,2
50,2013,5988,53000,1.0,2
59,2014,9488,62000,2.0,2
64,2014,4999,17000,1.2,2
63,2015,7999,64000,1.5,2
60,2017,6200,72135,1.5,2
51,2017,10800,22988,1.0,2
54,2016,9200,45397,1.5,2
56,2017,12400,63330,2.0,2
51,2016,14250,40696,2.0,2
54,2017,9100,10915,1.0,2
50,2017,8800,20221,1.0,2
50,2018,8000,32402,1.1,2
64,2015,5500,31168,1.2,2
53,2018,16000,31025,1.5,2
60,2015,7499,37377,1.5,2
50,2017,9750,39426,1.0,2
63,2015,9100,22304,1.0,2
53,2016,14300,26248,2.0,2
50,2015,6300,29423,1.2,2
54,2017,9800,22411,1.5,2
54,2017,9800,20936,1.0,2
50,2016,10900,23138,1.6,2
56,2017,13600,19142,2.0,2
53,2018,13200,34068,2.0,2
50,2019,11000,20277,1.0,2
51,2019,13500,27916,1.5,2
51,2019,13000,34466,1.5,2
50,2019,10750,26401,1.0,2
50,2019,10750,26872,1.0,2
50,2019,9850,45275,1.0,2
50,2019,11000,19153,1.0,2
50,2018,11000,16552,1.5,2
50,2014,6000,42066,1.2,2
61,2017,19000,12798,2.0,2
50,2017,8300,28747,1.0,2
50,2018,9300,43826,1.5,2
51,2018,12300,29568,1.5,2
51,2017,8000,51378,1.0,2
50,2017,8200,29887,1.5,2
59,2017,16000,28326,2.0,2
51,2016,7900,58898,1.5,2
53,2014,11900,33680,1.5,2
50,2016,8700,23246,1.5,2
59,2017,17000,32882,2.0,2
51,2015,7500,42112,1.0,2
50,2017,9600,22935,1.0,2
60,2014,5700,59595,1.6,2
50,2017,9800,26141,1.0,2
59,2017,16000,25962,2.0,2
53,2017,13700,25730,2.0,2
50,2017,8500,26360,1.5,2
50,2018,8400,60025,1.0,2
65,2016,14900,66015,2.0,2
50,2016,7200,33625,1.5,2
51,2018,17495,5300,1.5,2
50,2014,7000,27500,1.2,2
50,2017,8200,20636,1.0,2
50,2017,8400,26645,1.0,2
50,2017,8400,25693,1.0,2
63,2017,11700,19906,2.0,2
50,2017,9000,22903,1.0,2
50,2017,8200,30372,1.0,2
50,2017,8300,27188,1.0,2
50,2017,8500,23693,1.0,2
50,2017,9950,17502,1.0,2
51,2017,9900,31821,1.0,2
53,2017,15200,23698,1.5,2
51,2017,11500,18413,1.0,2
53,2016,9800,79662,2.0,2
55,2014,9250,29199,1.6,2
53,2018,14500,10356,1.5,2
53,2014,10200,46411,2.0,2
53,2015,9450,51338,2.0,2
53,2017,9700,51633,1.5,2
50,2017,8100,31277,1.0,2
50,2018,8700,35361,1.1,2
53,2017,16500,16916,2.0,2
60,2017,11495,5000,1.6,2
60,2017,11495,5000,1.6,2
51,2017,12495,4000,1.6,2
50,2014,6995,21793,1.0,2
50,2015,9995,4000,1.6,2
50,2020,15495,3000,1.0,2
55,2017,10995,8000,1.5,2
50,2018,11995,7000,1.0,2
51,2017,13495,3000,1.0,2
57,2018,8800,12336,1.2,2
50,2018,9600,16875,1.0,2
50,2017,8800,18330,1.0,2
50,2017,8600,25919,1.0,2
53,2015,13600,34785,2.0,2
51,2016,11900,30898,2.0,2
50,2013,7000,33533,1.0,2
51,2016,7900,61111,1.5,2
51,2017,9300,56539,1.5,2
50,2017,8300,27363,1.0,2
51,2016,11995,13000,1.5,2
50,2019,16495,1000,1.0,2
51,2017,9900,21492,1.0,2
51,2017,9500,15344,1.0,2
59,2016,13750,35487,2.0,2
57,2018,7400,17578,1.2,2
51,2018,12300,13255,1.0,2
53,2017,11800,29964,1.5,2
53,2015,9800,49393,2.0,2
53,2017,13700,33211,1.5,2
51,2017,9600,50689,1.5,2
54,2015,7999,36384,1.0,2
50,2017,9999,18956,1.0,2
51,2016,9400,25998,1.0,2
50,2018,8700,37897,1.1,2
50,2018,8700,37345,1.1,2
53,2018,15600,32016,1.5,2
50,2016,7500,13928,1.2,2
51,2017,9800,33629,1.5,2
50,2016,10995,3000,1.6,2
51,2020,19995,500,1.0,2
60,2017,11495,3800,1.6,2
51,2015,13495,11600,1.5,2
54,2018,14995,1000,1.0,2
63,2011,7995,28000,2.0,2
54,2019,18995,1400,1.0,2
50,2015,9995,7800,1.6,2
50,2016,9000,25915,1.0,2
51,2016,8000,43526,1.5,2
50,2015,7300,31626,1.0,2
53,2017,13500,58000,2.0,2
50,2018,9300,43331,1.5,2
50,2017,8800,18481,1.0,2
51,2018,10600,25151,1.0,2
50,2018,12700,12038,1.0,2
59,2016,14500,42153,2.0,2
51,2018,10300,45773,1.0,2
54,2017,10000,24026,1.0,2
50,2017,10000,20911,1.0,2
65,2014,10650,33026,1.6,2
60,2016,7375,30363,1.4,2
50,2016,6950,44545,1.2,2
59,2013,8495,75000,1.6,2
55,2013,6495,86000,1.0,2
51,2016,10500,26000,2.0,2
51,2009,2950,68500,1.6,2
53,2015,11950,34700,2.0,2
59,2015,10450,42020,1.6,2
50,2016,8500,20844,1.0,2
54,2016,8500,36530,1.5,2
50,2018,11600,26119,1.0,2
51,2015,6975,79347,1.5,2
51,2011,5925,46054,1.6,2
51,2015,8100,37252,1.6,2
50,2009,3800,67253,1.2,2
50,2009,3784,48555,1.2,2
50,2009,4045,63400,1.2,2
64,2015,4775,43544,1.2,2
51,2017,8950,46994,1.0,2
51,2017,9200,46249,1.0,2
51,2016,9313,42740,1.0,2
50,2018,10000,19279,1.0,2
53,2017,17545,17958,1.5,2
51,2018,17945,8270,2.0,2
51,2017,15980,8144,2.0,2
50,2017,9690,21523,1.0,2
53,2017,14145,18018,2.0,2
53,2017,14985,20766,1.5,2
54,2019,17195,3097,1.0,2
53,2017,16495,19737,2.0,2
55,2017,10845,19932,1.5,2
51,2014,6695,65000,1.6,2
51,2009,3295,80000,1.8,2
63,2011,5995,90000,2.0,2
63,2019,16995,7000,1.5,2
55,2019,17995,4000,1.5,2
55,2016,12995,1000,1.5,2
54,2018,13995,4000,1.0,2
62,2016,14995,6000,1.5,2
51,2017,12995,2000,1.0,2
53,2017,12295,20813,1.5,2
55,2016,10995,5000,1.5,2
54,2015,8800,22837,1.5,2
50,2016,8800,20044,1.0,2
59,2017,19999,14781,2.0,2
56,2018,17999,3570,1.5,2
50,2017,9471,15984,1.0,2
50,2017,8988,22029,1.0,2
54,2017,10499,22740,1.0,2
54,2019,14999,2587,1.0,2
67,2019,17999,4842,1.5,2
54,2014,7755,31700,1.5,2
54,2015,9000,27183,1.0,2
54,2017,9800,33567,1.0,2
50,2016,9500,14879,1.0,2
50,2017,9500,12801,1.0,2
55,2014,8400,11909,1.0,2
51,2015,9000,22331,1.0,2
54,2017,11000,14386,1.0,2
54,2017,11000,11809,1.5,2
51,2017,12500,20668,1.0,2
53,2017,19000,15083,2.0,2
65,2016,18000,22040,2.0,2
51,2017,12000,15238,1.0,2
50,2010,5995,55000,1.4,2
53,2011,7995,74000,2.0,2
51,2015,7695,75000,1.6,2
51,2015,7695,67000,1.6,2
51,2011,4495,87577,1.6,2
51,2008,2500,98500,1.6,2
51,2007,2495,78580,1.4,2
51,2018,12995,17161,1.0,2
50,2015,7495,26417,1.0,2
50,2013,7695,30889,1.6,2
72,2014,12450,19496,2.2,2
59,2007,2400,144000,2.0,2
57,2018,8616,13900,1.2,2
57,2017,7590,19975,1.2,2
50,2015,8495,25000,1.0,2
62,2015,11495,15518,1.6,2
51,2019,16995,4777,1.0,2
64,2015,5995,29444,1.2,2
51,2018,12495,21215,1.0,2
51,2014,5995,36500,1.6,2
56,2011,5495,104000,2.2,2
50,2017,9429,19491,1.0,2
65,2007,4195,89000,1.8,2
51,2006,1495,105000,1.6,2
50,2007,2100,79000,1.2,2
55,2014,4895,110000,2.0,2
68,2010,2395,77000,1.4,2
51,2006,2495,70730,1.6,2
50,2012,4195,91598,1.4,2
55,2007,2695,82000,1.8,2
51,2005,2495,87908,1.6,2
50,2018,13500,7181,1.0,2
55,2019,16000,12721,1.0,2
51,2019,19500,3000,1.5,2
54,2019,16950,1086,1.0,2
51,2019,17499,1478,1.0,2
50,2018,12999,7980,1.0,2
55,2017,11499,1217,1.0,2
53,2014,11995,21282,1.6,2
54,2017,10995,16706,1.5,2
54,2015,8499,20000,1.5,2
50,2020,16499,8786,1.0,2
55,2017,10499,16176,1.0,2
58,2019,19999,3710,2.0,2
50,2017,12000,7556,1.0,2
56,2016,10500,54004,2.0,2
65,2016,19500,24664,2.0,2
53,2016,12000,31265,2.0,2
63,2017,11000,22235,1.5,2
50,2012,5500,64068,1.4,2
55,2016,9500,11138,1.6,2
51,2015,7500,53130,1.0,2
50,2019,16250,1945,1.0,2
50,2013,6000,58246,1.2,2
50,2012,5500,64068,1.4,2
50,2018,12000,4127,1.1,2
50,2017,9000,24688,1.2,2
53,2019,16500,13278,1.5,2
50,2017,10500,19136,1.0,2
60,2017,11500,7121,1.0,2
50,2017,10500,3500,1.1,2
53,2016,17000,7016,1.5,2
63,2017,10500,38967,1.0,2
67,2019,22000,1523,1.5,2
53,2016,13500,32196,1.5,2
50,2019,14500,3229,1.0,2
59,2019,25000,13200,2.0,2
50,2016,9000,29727,1.6,2
51,2017,11750,32746,1.5,2
53,2016,13500,40970,2.0,2
53,2017,17500,14511,2.0,2
65,2016,18250,40080,2.0,2
53,2017,18000,1272,1.5,2
52,2019,25695,3021,1.0,2
50,2017,11000,10782,1.0,2
50,2017,11500,6877,1.0,2
50,2019,16500,756,1.0,2
51,2017,14000,9137,1.0,2
50,2017,11500,11949,1.6,2
50,2017,12000,10310,1.0,2
50,2017,11000,9066,1.0,2
53,2016,15000,18570,2.0,2
50,2019,17500,2020,1.0,2
67,2019,17999,6937,1.5,2
58,2019,19999,2223,2.0,2
50,2009,4000,49500,1.4,2
53,2017,17000,19900,1.5,2
50,2016,10000,16749,1.0,2
50,2017,9500,16565,1.1,2
53,2019,22500,11855,2.0,2
50,2018,11500,15417,1.0,2
50,2017,12000,5925,1.0,2
56,2017,15499,10162,5.0,2
65,2019,24799,16109,2.0,2
53,2019,19499,6689,1.5,2
54,2019,16499,6070,1.0,2
51,2019,14899,2832,1.0,2
50,2018,11999,17560,1.0,2
65,2017,20999,6989,2.0,2
51,2019,17799,906,1.0,2
65,2017,17991,28522,2.0,2
56,2019,20999,3621,2.0,2
57,2018,8750,9724,1.2,2
50,2018,10250,14259,1.1,2
51,2015,7500,67107,1.5,2
60,2015,7250,56000,1.0,2
51,2018,12500,7677,1.0,2
59,2020,30000,1000,2.0,2
50,2020,13750,1200,1.0,2
50,2020,14500,1400,1.0,2
50,2020,16500,1500,1.0,2
50,2020,15000,424,1.0,2
50,2020,14000,525,1.0,2
50,2020,15000,250,1.0,2
51,2011,6750,48000,1.6,2
50,2017,8999,26245,1.0,2
51,2019,16500,4591,1.0,2
54,2019,16000,2498,1.5,2
50,2018,11250,5,1.0,2
50,2016,9999,14000,1.0,2
50,2020,17500,25,1.0,2
55,2017,10700,19635,1.5,2
51,2015,8299,41000,1.0,2
54,2017,9500,22141,1.5,2
53,2016,15500,34037,2.0,2
50,2017,8500,31413,1.0,2
50,2018,9500,20000,1.1,2
51,2018,14500,18500,1.0,2
50,2020,16000,500,1.0,2
52,2020,21000,1000,1.0,2
53,2018,15500,19407,1.5,2
53,2018,16000,15255,2.0,2
64,2015,4995,17041,1.2,2
59,2017,15999,36384,1.5,2
50,2018,10999,12500,1.0,2
66,2020,48000,50,5.0,2
54,2017,9995,32764,1.5,2
53,2020,25050,50,2.0,2
57,2018,10250,4730,1.2,2
50,2018,10000,11131,1.1,2
50,2017,11000,23939,1.0,2
57,2018,7900,16414,1.2,2
50,2017,10900,19424,1.0,2
50,2019,12500,3750,1.1,2
54,2019,19000,15,1.0,2
50,2019,15000,1985,1.0,2
50,2015,6900,37000,1.0,2
53,2018,20950,22000,1.5,2
50,2020,14999,79,1.0,2
54,2018,13999,6500,1.0,2
54,2018,14299,12111,1.0,2
50,2018,12299,29200,1.0,2
53,2018,13849,19393,1.5,2
61,2016,17999,21000,2.0,2
54,2018,13499,12100,1.0,2
50,2020,15999,2100,1.0,2
50,2018,10850,12000,1.0,2
50,2017,9999,32990,1.0,2
58,2018,17495,30732,2.0,2
61,2018,25999,19458,2.0,2
54,2018,14799,11668,1.0,2
50,2017,7699,37879,1.2,2
50,2018,9999,22000,1.0,2
55,2016,10999,26077,1.5,2
51,2018,11999,30953,1.5,2
54,2019,15999,9858,1.0,2
50,2017,10499,19348,1.0,2
61,2017,19499,31000,2.0,2
50,2019,16499,4156,1.0,2
57,2017,7500,16315,1.2,2
50,2020,15299,68,1.0,2
50,2020,16999,1963,1.0,2
51,2020,24999,4900,2.3,2
51,2016,10699,26796,1.0,2
51,2018,12849,16128,1.0,2
53,2017,15499,64315,2.0,2
54,2016,9599,8130,1.0,2
59,2016,15499,32027,2.0,2
53,2017,16249,25963,2.0,2
57,2019,9999,5163,1.2,2
55,2017,11499,24832,1.0,2
59,2016,21499,20179,2.0,2
50,2018,10899,9973,1.0,2
54,2019,18999,15,1.0,2
50,2018,10499,9377,1.1,2
50,2019,16660,1600,1.0,2
50,2018,13499,10592,1.0,2
54,2019,18122,1746,1.0,2
50,2018,13499,13503,1.0,2
54,2019,16999,600,1.0,2
57,2018,7499,12563,1.2,2
53,2017,18200,14171,1.5,2
54,2016,10600,12426,1.0,2
50,2018,11850,9514,1.0,2
65,2016,17000,16407,2.0,2
53,2016,13800,26747,2.0,2
51,2018,14000,8724,1.5,2
50,2017,7500,32770,1.0,2
51,2017,18500,10960,2.0,2
54,2019,18250,3386,1.0,2
50,2019,12000,1808,1.1,2
65,2018,18000,34615,2.0,2
51,2017,11000,17339,1.0,2
53,2019,18999,5046,2.0,2
50,2019,13999,1779,1.0,2
50,2016,9699,10452,1.0,2
53,2018,17999,9725,1.5,2
50,2015,8499,9264,1.0,2
50,2020,15799,120,1.0,2
52,2020,21999,1879,1.0,2
54,2020,17499,1938,1.0,2
51,2015,8000,65000,1.5,2
50,2015,8999,15828,1.0,2
65,2018,18499,32202,2.0,2
50,2019,15999,2813,1.0,2
50,2015,8999,24546,1.0,2
53,2018,17199,26000,2.0,2
53,2017,16500,27367,2.0,2
53,2018,16500,33646,2.0,2
53,2018,17999,10957,1.5,2
54,2019,15999,2200,1.0,2
50,2017,9899,16303,1.0,2
57,2017,7199,26000,1.2,2
51,2016,16000,19834,2.0,2
50,2018,12500,7047,1.0,2
63,2018,14750,4850,1.0,2
54,2015,7650,46123,1.0,2
55,2019,13250,13359,1.0,2
55,2016,9299,35637,1.5,2
50,2016,7999,31348,1.2,2
60,2017,8999,16700,1.4,2
60,2014,7499,40700,1.0,2
51,2015,9999,7010,1.6,2
64,2018,8299,5007,1.2,2
73,2019,25000,13904,2.0,3
73,2019,26883,4562,2.0,3
73,2019,20000,7414,2.0,3
73,2019,33492,4825,2.0,3
73,2019,22900,6500,1.5,3
73,2020,31895,10,1.5,3
73,2020,27895,10,1.5,3
73,2020,39495,10,2.0,3
73,2019,21995,10,1.0,3
73,2019,23285,10,1.5,3
73,2019,23985,10,1.5,3
73,2019,23585,10,1.5,3
73,2020,25785,10,1.5,3
73,2019,23995,1069,1.5,3
73,2018,17495,21645,1.5,3
73,2018,21495,16972,1.5,3
73,2018,18995,15100,1.0,3
73,2018,18995,1380,1.0,3
73,2019,33785,2500,2.0,3
73,2020,23790,5000,1.5,3
73,2019,19995,12300,1.5,3
73,2020,21690,2500,1.0,3
73,2019,23290,5540,1.5,3
73,2019,24790,3500,1.5,3
73,2018,19995,16251,1.5,3
73,2019,20290,5127,1.5,3
73,2019,33990,3500,2.0,3
73,2018,17685,22584,1.0,3
73,2020,24495,1955,2.0,3
73,2018,17995,10456,1.0,3
73,2020,28290,2500,1.5,3
73,2018,17495,6908,1.0,3
73,2019,22990,7216,1.6,3
73,2019,22995,4003,2.0,3
73,2019,21498,5,1.6,3
73,2018,17995,14837,1.5,3
73,2018,17995,14337,1.5,3
73,2019,22230,3392,2.0,3
73,2018,18695,6753,1.5,3
73,2019,25990,2423,2.0,3
73,2018,18695,6753,1.5,3
73,2019,23999,4224,1.5,3
73,2019,24490,6144,2.0,3
73,2019,24490,5345,2.0,3
73,2019,25990,4233,2.0,3
73,2018,17995,14837,1.5,3
73,2018,17995,14337,1.5,3
73,2019,23999,5027,1.5,3
73,2019,22230,3392,2.0,3
73,2019,23999,2520,1.5,3
73,2019,36799,3028,2.0,3
73,2018,22990,9048,1.5,3
73,2018,20995,7621,1.5,3
73,2019,21995,4387,1.6,3
73,2018,17995,10826,1.0,3
73,2018,19450,10823,1.5,3
73,2019,20998,10,1.6,3
73,2020,27990,322,2.0,3
73,2019,22900,8249,1.6,3
73,2018,16990,33555,1.5,3
73,2019,21998,10,2.0,3
73,2019,25990,2423,2.0,3
73,2019,24490,6144,2.0,3
73,2019,24490,5345,2.0,3
73,2019,25990,4233,2.0,3
73,2018,18995,10990,1.5,3
73,2018,18495,10398,1.5,3
73,2018,18595,6482,1.6,3
73,2018,17195,19578,1.0,3
73,2019,31995,1000,2.0,3
73,2019,31995,1000,2.0,3
73,2018,18595,6482,1.6,3
73,2018,17195,19578,1.0,3
73,2018,18495,10398,1.5,3
73,2018,20498,21081,1.5,3
73,2019,21995,1045,2.0,3
73,2019,22495,3779,2.0,3
73,2019,31495,1790,2.0,3
73,2019,21495,2000,1.5,3
73,2018,18995,6884,1.5,3
73,2019,32998,1566,2.0,3
73,2019,19798,10535,1.5,3
73,2019,21998,6187,2.0,3
73,2019,19695,7000,1.6,3
73,2019,21998,6712,2.0,3
73,2018,20998,12043,1.5,3
73,2019,21495,100,1.5,3
73,2019,21095,6000,1.6,3
73,2019,24495,5773,2.0,3
73,2018,19489,7389,1.5,3
73,2018,21489,16775,1.5,3
73,2020,20989,3800,1.6,3
73,2019,19950,6000,1.0,3
73,2019,23950,4800,2.0,3
73,2018,20489,23385,2.0,3
73,2018,20998,16735,1.5,3
73,2018,16995,30214,1.0,3
73,2018,18995,15307,1.5,3
73,2018,18498,9128,1.0,3
73,2019,21498,14,1.6,3
73,2017,11489,17954,1.0,3
73,2019,32998,3167,2.0,3
73,2018,21991,9076,1.5,3
73,2019,26250,1400,1.5,3
73,2019,22450,5000,1.5,3
73,2019,19450,1689,1.6,3
73,2019,21291,3000,2.0,3
73,2019,19950,5000,1.6,3
73,2019,18998,13697,1.0,3
73,2019,22950,5000,1.5,3
73,2018,17491,20150,1.0,3
73,2018,18250,8800,1.0,3
73,2019,21750,8325,1.6,3
73,2019,21995,49,1.6,3
73,2019,22250,5876,1.6,3
73,2019,22995,2966,2.0,3
73,2019,28495,2150,2.0,3
73,2018,16975,18151,1.0,3
73,2019,21495,461,1.6,3
73,2018,19495,8350,1.0,3
73,2019,23070,9999,1.6,3
73,2019,22691,5511,2.0,3
73,2018,18591,7512,1.0,3
73,2019,22495,2974,2.0,3
73,2019,22995,6362,2.0,3
73,2019,21495,3014,1.6,3
73,2019,21495,4417,1.6,3
73,2019,23995,4112,2.0,3
73,2018,21495,13750,1.6,3
73,2017,13995,20706,1.0,3
73,2020,26995,2964,1.5,3
73,2018,17995,20961,1.0,3
73,2018,21995,9898,1.5,3
73,2018,20500,14505,2.0,3
73,2019,23499,1647,1.5,3
73,2019,20995,4000,2.0,3
73,2018,16999,11657,1.0,3
73,2018,21495,5215,1.5,3
73,2020,20995,4000,1.5,3
73,2018,19995,20709,1.5,3
73,2018,17999,6400,1.0,3
73,2020,21999,5000,1.5,3
73,2018,19995,23975,1.5,3
73,2018,18990,15220,2.0,3
73,2018,22995,18023,2.0,3
73,2018,17995,18080,1.0,3
73,2019,20995,5102,2.0,3
73,2020,21995,5120,1.6,3
73,2019,17999,8000,1.0,3
73,2020,25999,5000,1.5,3
73,2019,21799,4693,2.0,3
73,2018,19999,20645,1.5,3
73,2018,19999,6108,1.5,3
73,2020,20499,501,1.0,3
73,2018,19499,25380,2.0,3
73,2018,20499,10202,1.5,3
73,2018,17999,23374,1.5,3
73,2019,22995,5000,1.5,3
73,2019,22495,2860,1.5,3
73,2018,21995,19476,1.5,3
73,2018,17899,11398,1.5,3
73,2018,16999,8074,1.0,3
73,2018,16999,11877,1.0,3
73,2018,16999,17506,1.0,3
73,2020,27499,3000,1.5,3
